Month;Tils. (land);Afganistan;Albania;Algeria;Amerikanska havið (fyrrv.);Amerikanska Samoa;Andorra;Angola;Anguilla;Antigua og Barbuda;Argentina;Armenia;Aruba;Aserbadjan;Avstralia;Avstralskt Osiania (fyrrv.);Bahamaoyggjar;Bangladesj;Barbados;Barein;Belgia;Belgia og Luksemborg (fyrrv.);Belis;Benin;Bermuda;Bolivia;Bonaire, Sint Eustatius og Saba;Bosnia-Hersegovina;Botsvana;Bouvetoyggj;Brasil;Bretland;Brunei;Bulgaria;Burkina Faso;Burundi;Butan;Caymanoyggjar;Ceuta;Ceuta og Melilla (fyrrv.);Chagosoyggjar;Cooksoyggjar;Curaçao;Danmark;Djibuti;Dominika;Dominikalýðveldið;Egyptaland;Ekvador;Ekvatorguinea;El Salvador;Eritrea;Estland;Esvatini;Etiopia;Eysturríki;Eysturtimor;Eysturtýskland (fyrrv.);Falklandsoyggjar;Fiji;Filipsoyggjar;Finnland;Fílabeinsstrondin;Frakland;Franska Gujana (fyrrv.);Franska Polynesia;Fronsku suðurøkini;Gabon;Gambia;Gana;Georgia;Gibraltar;Grenada;Grikkaland;Grønland;Guadeloupe (fyrrv.);Guam;Guatemala;Guinea;Guinea-Bissau;Gujana;Haiti;Heardoyggj og McDonaldsoyggjar;Honduras;Hong Kong;Hvítarussland;Ikki nærri útgreinað lond og øki;India;Indonesia;Irak;Iran;Italia;Írland;Ísland;Ísrael;Jamaika;Japan;Jemen;Jordan;Jólaoyggin;Jugoslavia (fyrrv.);Juguslavia uttan Slovenia, Kroatia og Bosnia Hersegovina;Kabo Verdi;Kambodja;Kamerun;Kanada;Kanariuoyggjar (fyrrv.);Kasakstan;Katar;Kekkia;Kekkoslovakia (fyrrv.);Kenja;Kili;Kina;Kirgisia;Kiribati;Kjad;Kokosoyggjar;Kolumbia;Komoroyggjar;Kongo;Kongo, Dem. Lýðveldið;Kosovo;Kosta Rika;Kroatia;Kuba;Kuvait;Kýpros;Laos;Lesoto;Lettland;Libanon;Liberia;Libya;Liktinstein;Litava;Luksemborg;Macao;Madagaskar;Malaisia;Malavi;Maldivoyggjar;Mali;Malta;Marokko;Marshalloyggjar;Martinique (fyrrv.);Mayotte (fyrrv.);Meksiko;Melilla;Miðafrikalýðveldið;Mikronesiasamveldið;Moldova;Mongolia;Montenegro;Montserrat;Mosambik;Móritania;Móritius;Myanmar;Namibia;Nauru;Nepal;Niðurlendskar Antilloyggjar (fyrrv.);Niðurlond;Niger;Nigeria;Nikaragua;Niue;Norðaru Marianaoyggjar;Norðurkorea;Norðurmakedónia;Noreg;Norfolksoyggj;Nýkaledónia;Nýsæland;Nýsælendska Osiania (fyrrv.);Oman;Pakistan;Palau;Palestina;Panama;Papua Nýguinea;Paraguai;Peru;Pitcairnoyggjar;Polarøkini (fyrrv.);Portugal;Pólland;Réunion (fyrrv.);Ruanda;Rumenia;Russland;Sambandsríki Amerika (USA);Sambia;Sameindu Emirríkini;Samoa;San Marino;Sao Tomi og Prinsipi;Saudiarabia;Sálomonsoyggjar;Senegal;Serbia;Serbia og Montenegro (fyrrv.);Seyskelloyggjar;Sierra Leona;Simbabvi;Singapor;Sint Maarten (Niðurlond);Slovakia;Slovenia;Smærri Osianiaoyggjar (USA);Somalia;Sovjetsamveldið (fyrrv.);Spania;Sri Lanka;St. Barthélemy;St. Helena, Ascension og Tristan da Cunha;St. Kitts og Nevis;St. Lusia;St. Pierre og Miquelon;St. Vinsent og Grenadinoyggjar;Sudan;Suðurafrika;Suðurgeorgia og Suðursandwichoyggjar;Suðurkorea;Suðursudan;Surinam;Sveis;Sveis og Liktinstein (fyrrv.);Svøríki;Sýria;Tadsjikistan;Tailand;Taivan;Tansania;Togo;Tokelau;Tonga;Trinidad og Tobago;Tunesia;Turkaland;Turkmenistan;Turks- og Caicosoyggjar;Tuvalu;Týskland;Uganda;Ukraina;Ungarn;Uruguai;Usbekistan;Vanuatu;Vatikanbýur;Venesuela;Vestursahara;Virginoyggjar (Bretland);Virginoyggjar (Bretland) og Montserrat (fyrrv.);Virginoyggjar (USA);Vjetnam;Wallis- og Futunaoyggjar
2007M05;310017529.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104645.8;0;0;0;0;0;0;0;0;0;0;51746816.1;0;0;0;0;0;0;0;0;0;0;0;58036810.8;0;0;369303.8;0;0;0;0;0;0;0;0;0;0;0;0;0;273695.7;2520414.4;0;19315822.0;0;0;0;0;0;0;0;0;0;19864124.5;4771278.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7789490.0;958036.9;6483096.3;0;425446.8;13595220.6;0;0;0;0;0;0;0;0;2989235.2;0;0;0;0;0;0;0;2781441.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86970.6;0;0;0;0;0;0;5337.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3985650.7;0;16778234.5;0;0;0;0;0;30702992.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999091.8;2919678.2;0;0;0;9229500.8;2292030.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24612707.2;0;0;0;0;0;0;338440.0;0;0;0;0;0;0;5774500.7;0;3673947.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15790617.6;0;802951.7;0;0;0;0;0;0;0;0;0;0;0;0.0
2007M06;381337552.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423811.9;0;0;0;0;0;0;0;0;0;0;82738925.0;0;0;0;0;0;0;0;0;0;0;0;47092805.4;0;0;776749.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;862596.8;0;32380873.6;0;0;0;0;0;0;0;0;0;553947.4;62289187.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2916568.3;0;8280762.1;0;380732.1;11932083.6;0;0;0;0;0;0;0;0;3095975.5;0;0;0;0;0;0;0;4657280.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75234.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1349698.4;0;25246894.7;0;0;0;0;0;45641692.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2567115.5;0;0;0;5560630.1;4669769.5;0;6872.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24405357.9;0;0;0;0;0;0;0;0;0;0;0;0;0;1832116.6;0;2513463.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8457037.4;0;0;0;0;0;0;0;0;0;0;0;0;629370.2;0.0
2007M07;294264131.3;0;0;0;0;0;0;0;0;0;0;0;0;0;2372.0;0;0;0;0;0;61524.4;0;0;0;0;0;0;0;0;0;0;61858457.0;0;0;0;0;0;0;0;0;0;0;0;13898975.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2207133.9;0;20296103.6;0;0;0;0;0;0;0;0;0;14268912.5;1043681.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5621085.5;1070240.1;10997609.7;0;0;9838168.3;0;0;0;0;0;0;0;0;4987141.4;0;0;0;0;0;0;0;7801479.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;994199.8;63783.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14297308.8;0;23712801.9;0;0;0;0;0;33379068.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16451725.0;0;0;191722.6;14829562.6;948631.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24492925.0;0;0;0;0;0;0;0;0;0;0;0;0;0;125517.0;0;1242058.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9581941.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2007M08;287504666.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2232.0;0;0;0;0;0;0;0;0;0;0;98699363.8;0;0;0;0;0;0;0;0;0;0;0;26398418.2;0;0;0;0;0;0;0;0;473071.6;0;0;0;0;0;0;0;0;1089796.8;0;14393252.0;0;0;0;0;0;0;0;0;0;250537.5;1801081.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2673054.6;630204.8;2698940.8;0;0;1597902.3;0;0;0;0;0;0;0;0;1530439.2;0;0;0;0;0;0;0;6839401.3;0;0;0;0;0;0;0;0;0;0;0;0;0;277545.7;0;0;0;0;0;0;0;497486.5;87917.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2195657.3;649491.4;17384042.2;0;0;0;0;0;53804206.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177436.9;1447892.5;0;0;315190.8;9469727.1;540066.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20839251.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1927242.9;0;4767017.8;0;0;0;499350.7;0;0;0;0;0;0;55904.6;0;0;0;12726459.8;0;765081.8;0;0;0;0;0;0;0;0;0;0;0;0.0
2007M09;353406793.8;0;0;610583.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665575.1;0;154647.6;0;0;0;0;0;0;0;0;0;0;84071815.7;0;0;0;0;0;0;0;0;0;0;0;46817020.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188503.2;2837894.7;0;21174831.6;0;0;0;0;0;0;0;0;0;0;2726673.8;0;0;0;0;0;0;0;0;0;0;8072778.8;0;0;0;0;0;12478985.8;1010393.2;10457352.2;0;434087.1;4552836.9;0;0;0;0;0;0;0;0;2943225.6;0;0;0;0;0;0;0;3307859.2;0;0;0;0;0;0;0;0;0;0;0;0;0;404206.7;0;0;0;0;0;0;0;0;52646.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2972526.0;0;18532325.3;0;0;0;0;0;52228934.1;0;0;0;0;0;0;0;0;27743.0;0;0;0;0;0;476030.3;4971823.3;0;0;268678.1;15210315.0;9236193.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21157296.1;0;0;0;0;0;0;0;0;0;0;0;0;0;4237950.5;0;1901641.4;0;0;1305586.1;1761455.4;0;0;0;0;0;0;0;0;0;0;16048777.2;28490.0;0;0;0;0;0;0;0;0;0;0;0;79111.6;0.0
2007M10;361209200.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172606.5;0;0;0;0;0;0;0;0;0;0;77266013.8;0;0;0;0;0;0;0;0;0;0;0;45182103.7;0;0;0;0;0;0;0;0;1537979.5;0;0;58982.0;0;0;0;0;0;189704.0;0;17464209.2;0;0;0;0;0;0;0;0;0;570351.6;1791928.5;0;0;0;0;0;0;0;0;0;0;113317.5;0;0;0;0;0;12812978.3;0;8560904.1;0;0;1627579.1;0;0;0;0;0;0;0;0;1146457.6;0;0;0;0;0;0;0;496444.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12494406.1;0;0;0;0;3417619.9;71353.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3100955.5;0;10938345.1;0;0;0;0;0;82770441.4;0;0;0;0;0;0;0;0;37900.2;0;0;0;0;0;986890.8;4438475.7;0;0;325085.0;10166868.0;3337589.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29420000.4;0;0;0;0;0;0;0;0;0;0;0;0;0;4213068.5;0;2294085.3;0;0;998393.2;440011.4;0;0;0;0;0;0;0;0;0;0;20522157.9;0;1124498.7;0;0;0;0;0;0;0;0;0;0;1119494.4;0.0
2007M11;367210829.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140619.5;0;0;0;0;0;0;0;0;0;0;84400650.2;0;0;0;0;0;0;0;0;0;0;0;60238323.6;0;0;0;0;0;0;0;0;1118923.0;0;0;0;0;0;0;0;160638.6;1936022.0;0;19662301.1;0;0;0;0;0;0;0;0;0;1551450.5;735429.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12927627.3;367047.6;2512907.2;0;418599.9;995055.5;0;0;0;0;0;0;0;0;2553532.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276317.6;135484.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3838316.8;0;11114883.6;0;0;0;0;0;72219233.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3858942.1;0;0;0;15277789.2;1662511.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38722619.7;0;0;0;0;0;0;0;0;0;0;0;0;0;2590371.3;0;2939497.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24336169.8;0;439871.2;0;0;0;0;0;0;0;0;0;0;79693.0;0.0
2007M12;278265026.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;826563.2;0;0;0;0;0;0;0;0;0;0;46453121.1;0;0;0;0;0;0;0;0;0;0;0;55253992.2;0;0;0;0;0;0;0;0;1126672.0;0;0;0;0;0;0;0;0;1076691.0;0;16856368.4;0;0;0;0;0;0;0;0;0;1448960.5;14528364.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3803714.5;379080.0;2972773.4;557458.5;754275.8;9326885.4;0;0;0;0;0;0;0;0;1274781.1;0;0;0;0;0;0;6752567.0;3341288.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60698.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4819240.3;0;4353747.1;0;0;0;0;0;14115400.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;979983.5;2258645.9;0;0;37391.7;20811875.2;227350.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34380524.8;0;0;0;0;0;0;0;0;0;0;0;0;0;2403699.3;0;1450313.4;0;0;3619709.9;395972.3;0;0;0;0;0;0;0;0;0;0;21438642.2;0;0;0;0;0;0;0;0;0;0;0;0;178275.1;0.0
2008M01;260609643.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336763.7;0;0;0;0;0;0;0;0;0;0;82809069.9;0;0;0;0;0;0;0;0;0;0;0;56359522.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120719.7;840515.4;0;12285672.4;0;0;0;0;0;0;0;0;0;980935.4;296478.8;0;0;0;0;0;0;0;0;0;0;2393687.3;0;0;0;0;0;6165389.7;3588310.8;6649799.8;0;0;8823059.9;0;0;0;0;0;0;0;0;2146678.3;0;0;0;0;0;0;0;1664842.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68787.8;0;0;0;0;988055.1;63547.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2067037.8;0;2640636.3;0;0;0;0;0;7203966.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1015222.9;387979.9;0;0;0;1966963.5;996827.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33605485.2;0;0;0;0;0;0;0;0;0;0;0;0;0;3081492.0;0;936154.9;0;0;0;706061.5;0;0;0;0;0;0;0;0;0;0;14227278.5;0;5003758.1;0;0;0;0;0;0;0;0;0;0;188942.9;0.0
2008M02;645424477.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188976.0;0;0;0;532787.8;0;0;0;0;0;0;0;0;0;0;65238860.9;0;0;0;0;0;0;0;0;0;0;0;61954579.2;0;0;0;0;0;0;0;0;851911.8;0;0;0;0;0;0;0;0;1307461.7;0;19970821.4;0;0;0;0;0;0;0;0;0;17239769.5;775770.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7739240.1;10783449.4;6612351.6;0;0;3879308.8;0;0;0;0;0;0;0;0;1513007.1;0;0;0;0;0;0;0;1281940.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1152117.5;65000.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4268656.5;0;4360044.2;0;0;0;0;0;354843719.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403095.9;0;0;216854.0;5672018.0;447830.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410680.0;0;0;0;42699983.5;0;0;0;0;0;0;0;0;0;0;0;0;0;710519.1;0;3336898.5;0;0;1387828.9;386960.5;0;0;0;0;0;0;0;0;0;0;24955596.5;0;41530.2;0;0;0;0;0;0;0;0;0;0;194906.5;0.0
2008M03;327202331.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656751.9;0;0;0;0;2154.0;0;0;0;0;0;84217908.8;0;0;0;0;0;0;0;0;0;0;0;45888233.2;0;0;0;0;0;0;0;0;2496315.5;0;0;0;0;0;0;0;0;5387636.7;0;35076344.2;0;0;0;0;0;0;0;23316.3;0;1024087.8;4600224.3;0;0;0;0;0;0;0;0;0;0;2504656.2;0;0;0;0;0;5187421.2;456568.5;18611001.8;0;0;2672461.7;0;0;0;0;0;0;0;0;2571215.2;0;0;0;0;0;0;0;1363048.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;523954.1;94657.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77960.6;0;0;0;0;0;0;0;0;0;0;0;7977925.0;0;2981792.5;0;0;0;0;0;15752242.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217030.4;4160417.9;0;0;449097.8;9627080.3;735728.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1930982.7;0;0;0;40298987.1;0;0;0;0;0;0;486796.4;0;0;0;2177405.0;0;0;2542355.6;0;4162043.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19731481.3;0;85080.2;0;289814.8;0;0;0;0;0;0;0;0;160152.1;0.0
2008M04;288499919.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;530590.5;0;0;0;0;0;0;0;0;0;0;71988462.2;0;0;0;0;0;0;0;0;0;0;0;42511689.5;0;0;0;0;0;0;0;0;1379982.8;0;0;0;0;0;0;0;0;3331103.3;0;27035652.6;0;0;0;0;0;0;0;0;0;0;1230042.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4516460.6;0;23991091.3;0;0;1154086.8;0;0;0;0;0;0;0;0;2825387.7;0;0;0;0;0;0;0;4749643.4;0;0;0;0;0;0;0;0;0;0;0;0;0;88574.2;0;0;0;0;0;0;0;533674.3;60803.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77980.8;0;0;0;0;0;0;0;0;0;0;0;3897086.5;0;4806498.9;0;0;0;0;0;10052660.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3710002.1;0;0;0;8493574.7;677227.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31403909.5;0;0;0;0;0;0;0;0;0;0;0;0;0;3052405.1;0;3309991.4;0;0;5364580.8;0;0;0;0;0;0;0;0;0;0;0;27107473.6;0;0;0;0;0;0;0;0;0;0;0;0;619281.1;0.0
2008M05;391695540.3;0;0;0;0;0;0;0;0;0;0;0;0;0;182721.6;0;0;0;0;0;1829614.6;0;0;0;0;0;0;0;0;0;0;111408694.2;0;0;0;0;0;0;0;0;0;0;0;48448335.8;0;0;0;0;0;0;0;0;3066646.5;0;0;0;0;0;0;0;255854.9;3640362.0;0;39414500.4;0;0;0;0;0;0;0;0;0;32235818.5;2134978.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13442135.3;885378.9;9501912.3;0;0;1901023.7;0;0;0;0;0;0;0;0;2929732.6;0;0;0;0;0;0;0;384454.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347333.7;0;0;0;0;37190.0;65369.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97848.4;0;0;0;0;0;0;0;0;0;0;0;6528162.8;0;5222763.3;0;0;0;0;0;23223470.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1021404.1;5878041.7;0;0;0;10202993.8;2636846.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28763562.7;0;0;0;0;0;0;0;0;0;0;0;0;0;1101242.4;0;4606333.0;0;0;473317.5;0;0;0;0;0;0;0;0;0;0;0;29220393.1;0;424712.0;0;0;0;0;0;0;0;0;0;0;182391.8;0.0
2008M06;291924665.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474292.8;0;0;0;0;0;0;0;0;0;0;91607532.2;0;0;0;0;0;0;0;0;0;0;0;37590159.3;0;0;0;0;0;0;0;0;2906329.9;0;0;0;0;0;0;0;247211.4;2001671.6;0;34518764.8;0;0;0;0;0;0;0;0;0;229578.1;1934502.4;0;0;0;0;0;0;0;0;0;0;204337.0;0;0;0;0;0;9635653.9;0;3208254.7;0;0;3205086.6;0;0;0;0;0;0;0;0;2889751.5;0;0;0;0;0;0;0;892046.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58556.4;0;0;0;0;822162.8;65673.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489905.5;0;0;0;0;0;0;0;0;0;0;0;2273529.4;0;18786432.1;0;0;0;0;0;12148087.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1274003.2;0;0;229458.9;11083562.9;5698357.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18777370.8;0;0;0;0;0;0;0;0;0;0;0;0;0;45430.0;0;1274442.4;0;0;424647.3;0;0;566887.1;0;0;0;0;0;0;0;0;20781604.3;0;5322850.5;0;0;0;0;0;0;0;0;0;0;256532.1;0.0
2008M07;264687905.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2209365.6;0;11176.3;0;0;0;0;0;0;0;0;44973862.9;0;0;0;0;0;0;0;0;0;0;0;24933557.6;0;0;0;0;0;0;0;0;6883908.7;0;0;0;0;0;0;0;188109.1;3719957.9;0;30079290.8;0;0;0;0;0;0;0;0;0;226170.2;2092742.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9579405.5;0;2329405.4;0;0;22223512.6;0;0;0;0;0;0;0;0;2215250.4;0;0;0;0;0;0;0;5696732.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135641.9;109181.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98252.4;0;0;0;0;0;0;0;0;0;0;0;4078144.9;0;8563093.5;0;0;0;0;0;26649953.3;0;0;97842.9;0;0;0;0;0;0;0;0;0;0;0;1016608.1;4029312.8;0;0;0;10954883.4;2472667.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17280283.3;0;0;0;0;0;0;0;0;0;0;0;0;0;99.9;0;2203566.1;0;0;918071.7;978148.7;0;0;0;0;0;0;0;0;0;0;25356459.8;0;2198712.8;0;0;0;0;0;0;0;0;0;0;184533.3;0.0
2008M08;296650883.2;0;0;0;0;0;0;0;0;215682.2;0;0;0;0;0;0;357850.8;0;0;0;661120.9;0;0;0;0;0;0;0;0;0;0;72261490.1;0;0;0;0;0;0;0;0;0;0;0;18645837.2;0;0;0;0;0;0;0;0;2192835.1;0;0;0;0;0;0;0;0;2446849.5;0;25750413.8;0;0;0;0;0;0;0;0;0;18146654.9;4474609.8;0;0;0;0;0;0;0;0;0;0;213905.7;0;0;0;0;0;9011880.1;3629558.4;22920005.5;0;0;12569170.5;0;0;0;0;0;0;0;0;2563234.5;0;0;0;0;0;0;0;3553681.6;0;0;0;0;0;0;0;0;0;0;0;8099141.9;0;0;0;0;0;0;0;0;0;1146638.9;94013.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;724136.7;0;9303534.8;0;0;0;0;0;14516020.0;0;0;0;0;0;0;0;0;736864.6;0;0;0;0;0;0;8962487.2;0;0;310738.4;17588191.1;4405530.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10586927.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2715619.5;0;0;2813731.5;1080309.0;0;0;0;0;0;0;0;0;0;0;12171039.3;0;1683125.4;0;0;0;0;0;0;0;0;0;0;98051.8;0.0
2008M09;333489454.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1285363.2;0;0;0;0;0;0;0;0;0;0;57633072.3;0;0;0;0;0;0;0;0;0;0;0;28509116.2;0;0;0;0;0;0;0;0;1905106.6;0;0;0;0;0;0;0;241682.9;3242919.3;0;32856975.4;0;0;0;0;0;0;0;0;0;619872.0;588605.8;0;0;0;0;0;0;0;0;0;0;4737869.6;0;0;0;0;0;14393875.7;990031.2;4985427.7;0;0;15566835.4;0;0;0;0;0;0;0;0;2893467.9;0;0;0;0;0;0;0;401432.8;0;0;0;0;0;0;0;0;0;0;0;0;0;155736.4;0;0;546048.7;0;0;0;0;316985.8;45143.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3121708.6;0;5520985.5;0;0;0;0;0;47125391.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1398147.2;5228100.7;0;0;0;9637621.2;14039351.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21831943.1;0;0;0;0;0;0;2863186.6;0;19550000.0;0;0;0;0;46047.0;0;661225.0;0;0;1199460.4;2837441.3;0;0;0;0;0;0;0;0;0;0;25011535.2;0;1396244.1;0;0;0;0;0;0;0;0;0;0;105498.0;0.0
2008M10;450878565.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;614277.7;0;0;0;0;0;0;0;0;0;0;76706514.7;0;0;0;0;0;0;0;0;0;0;0;68301646.1;0;0;0;0;0;0;0;0;488737.5;0;0;26384.0;0;0;0;0;247263.5;2688833.8;0;31711488.9;0;0;0;0;0;0;0;0;0;782748.5;345240.3;0;0;0;0;0;0;0;0;0;0;8974911.3;0;0;0;0;0;21836490.7;1662356.8;2353916.4;0;0;18329129.1;0;0;0;0;0;0;0;0;4168932.7;0;0;0;0;0;0;0;1076124.0;0;0;0;0;0;0;0;0;0;0;0;0;0;195502.1;0;0;395005.6;0;0;0;0;2145640.9;116852.0;0;0;0;0;0;0;0;467910.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2339084.1;0;11972280.6;0;0;0;0;0;95073460.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1383636.1;4018915.0;0;0;92945.7;8446182.4;15236091.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32529439.9;0;0;0;0;0;0;0;0;0;0;0;0;0;50572.0;0;2424210.3;0;0;4062425.9;5833625.8;0;0;0;0;0;0;0;0;0;0;18976218.4;0;4566110.6;0;0;0;0;0;0;0;0;0;0;237460.8;0.0
